station_id,operator,year,passenger_journeys,includes_alighting,source_survey_id
st_00204,Tokyo Metropolitan Bureau of Transportation,2020,41290,true,odpt.PassengerSurvey:Toei.UenoOkachimachi
st_00204,Tokyo Metropolitan Bureau of Transportation,2021,41968,true,odpt.PassengerSurvey:Toei.UenoOkachimachi
st_00204,Tokyo Metropolitan Bureau of Transportation,2022,47215,true,odpt.PassengerSurvey:Toei.UenoOkachimachi
st_00204,Tokyo Metropolitan Bureau of Transportation,2023,52906,true,odpt.PassengerSurvey:Toei.UenoOkachimachi
st_00204,Tokyo Metropolitan Bureau of Transportation,2024,56630,true,odpt.PassengerSurvey:Toei.UenoOkachimachi
st_00205,Tokyo Metropolitan Bureau of Transportation,2017,19111,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00205,Tokyo Metropolitan Bureau of Transportation,2018,19361,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00205,Tokyo Metropolitan Bureau of Transportation,2019,19630,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00205,Tokyo Metropolitan Bureau of Transportation,2020,14500,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00205,Tokyo Metropolitan Bureau of Transportation,2021,15226,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00205,Tokyo Metropolitan Bureau of Transportation,2022,17554,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00205,Tokyo Metropolitan Bureau of Transportation,2023,20350,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00205,Tokyo Metropolitan Bureau of Transportation,2024,21482,true,odpt.PassengerSurvey:Toei.HonjoAzumabashi
st_00206,Tokyo Metro,2020,57513,true,odpt.PassengerSurvey:TokyoMetro.Asakusa
st_00206,Tokyo Metro,2021,63485,true,odpt.PassengerSurvey:TokyoMetro.Asakusa
st_00206,Tokyo Metro,2022,84355,true,odpt.PassengerSurvey:TokyoMetro.Asakusa
st_00206,Tokyo Metro,2023,101926,true,odpt.PassengerSurvey:TokyoMetro.Asakusa
st_00206,Tokyo Metro,2024,108544,true,odpt.PassengerSurvey:TokyoMetro.Asakusa
st_00206,Tokyo Metro,2025,108997,true,odpt.PassengerSurvey:TokyoMetro.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2017,54556,true,odpt.PassengerSurvey:Toei.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2018,56549,true,odpt.PassengerSurvey:Toei.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2019,55671,true,odpt.PassengerSurvey:Toei.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2020,29467,true,odpt.PassengerSurvey:Toei.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2021,33309,true,odpt.PassengerSurvey:Toei.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2022,45976,true,odpt.PassengerSurvey:Toei.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2023,56120,true,odpt.PassengerSurvey:Toei.Asakusa
st_00206,Tokyo Metropolitan Bureau of Transportation,2024,59010,true,odpt.PassengerSurvey:Toei.Asakusa
st_00207,Tokyo Metro,2020,40180,true,odpt.PassengerSurvey:TokyoMetro.Edogawabashi
st_00207,Tokyo Metro,2021,41470,true,odpt.PassengerSurvey:TokyoMetro.Edogawabashi
st_00207,Tokyo Metro,2022,45773,true,odpt.PassengerSurvey:TokyoMetro.Edogawabashi
st_00207,Tokyo Metro,2023,48975,true,odpt.PassengerSurvey:TokyoMetro.Edogawabashi
st_00207,Tokyo Metro,2024,49844,true,odpt.PassengerSurvey:TokyoMetro.Edogawabashi
st_00207,Tokyo Metro,2025,50264,true,odpt.PassengerSurvey:TokyoMetro.Edogawabashi
st_00208,Tokyo Metro,2020,64291,true,odpt.PassengerSurvey:TokyoMetro.Korakuen
st_00208,Tokyo Metro,2021,72651,true,odpt.PassengerSurvey:TokyoMetro.Korakuen
st_00208,Tokyo Metro,2022,89048,true,odpt.PassengerSurvey:TokyoMetro.Korakuen
st_00208,Tokyo Metro,2023,99051,true,odpt.PassengerSurvey:TokyoMetro.Korakuen
st_00208,Tokyo Metro,2024,104894,true,odpt.PassengerSurvey:TokyoMetro.Korakuen
st_00208,Tokyo Metro,2025,107604,true,odpt.PassengerSurvey:TokyoMetro.Korakuen
st_00208,Tokyo Metropolitan Bureau of Transportation,2017,68823,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2017,58904,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2018,69902,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2018,60579,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2019,70535,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2019,61322,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2020,49957,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2020,43443,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2021,53674,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2021,46253,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2022,60591,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2022,52296,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2023,67327,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2023,57449,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2024,71886,true,odpt.PassengerSurvey:Toei.Mita.Kasuga
st_00208,Tokyo Metropolitan Bureau of Transportation,2024,60957,true,odpt.PassengerSurvey:Toei.Oedo.Kasuga
st_00209,Tokyo Metro,2020,20281,true,odpt.PassengerSurvey:TokyoMetro.Tawaramachi
st_00209,Tokyo Metro,2021,21963,true,odpt.PassengerSurvey:TokyoMetro.Tawaramachi
st_00209,Tokyo Metro,2022,27273,true,odpt.PassengerSurvey:TokyoMetro.Tawaramachi
st_00209,Tokyo Metro,2023,33290,true,odpt.PassengerSurvey:TokyoMetro.Tawaramachi
st_00209,Tokyo Metro,2024,36681,true,odpt.PassengerSurvey:TokyoMetro.Tawaramachi
st_00209,Tokyo Metro,2025,38874,true,odpt.PassengerSurvey:TokyoMetro.Tawaramachi
st_00210,Tokyo Tama Intercity Monorail,2012,7075,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2013,7178,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2014,7968,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2015,8406,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2016,7986,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2017,7958,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2018,8054,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2019,8236,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2020,6508,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2021,6455,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2022,7024,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2023,6964,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00210,Tokyo Tama Intercity Monorail,2024,7377,true,odpt.PassengerSurvey:TamaMonorail.Takamatsu
st_00211,Tokyo Metro,2020,19128,true,odpt.PassengerSurvey:TokyoMetro.Ochiai
st_00211,Tokyo Metro,2021,20607,true,odpt.PassengerSurvey:TokyoMetro.Ochiai
st_00211,Tokyo Metro,2022,23076,true,odpt.PassengerSurvey:TokyoMetro.Ochiai
st_00211,Tokyo Metro,2023,25129,true,odpt.PassengerSurvey:TokyoMetro.Ochiai
st_00211,Tokyo Metro,2024,26664,true,odpt.PassengerSurvey:TokyoMetro.Ochiai
st_00211,Tokyo Metro,2025,27730,true,odpt.PassengerSurvey:TokyoMetro.Ochiai
st_00212,Tokyo Metro,2020,126120,true,odpt.PassengerSurvey:TokyoMetro.Oshiage
st_00212,Tokyo Metro,2021,137245,true,odpt.PassengerSurvey:TokyoMetro.Oshiage
st_00212,Tokyo Metro,2022,160493,true,odpt.PassengerSurvey:TokyoMetro.Oshiage
st_00212,Tokyo Metro,2023,174863,true,odpt.PassengerSurvey:TokyoMetro.Oshiage
st_00212,Tokyo Metro,2024,183422,true,odpt.PassengerSurvey:TokyoMetro.Oshiage
st_00212,Tokyo Metro,2025,189638,true,odpt.PassengerSurvey:TokyoMetro.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2017,219904,true,odpt.PassengerSurvey:Toei.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2018,226868,true,odpt.PassengerSurvey:Toei.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2019,228418,true,odpt.PassengerSurvey:Toei.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2020,159170,true,odpt.PassengerSurvey:Toei.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2021,163122,true,odpt.PassengerSurvey:Toei.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2022,187689,true,odpt.PassengerSurvey:Toei.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2023,213651,true,odpt.PassengerSurvey:Toei.Oshiage
st_00212,Tokyo Metropolitan Bureau of Transportation,2024,227566,true,odpt.PassengerSurvey:Toei.Oshiage
st_00213,Tokyo Metro,2020,12771,true,odpt.PassengerSurvey:TokyoMetro.Inaricho
st_00213,Tokyo Metro,2021,13537,true,odpt.PassengerSurvey:TokyoMetro.Inaricho
st_00213,Tokyo Metro,2022,15438,true,odpt.PassengerSurvey:TokyoMetro.Inaricho
st_00213,Tokyo Metro,2023,17533,true,odpt.PassengerSurvey:TokyoMetro.Inaricho
st_00213,Tokyo Metro,2024,18891,true,odpt.PassengerSurvey:TokyoMetro.Inaricho
st_00213,Tokyo Metro,2025,19729,true,odpt.PassengerSurvey:TokyoMetro.Inaricho
st_00215,Tokyo Metro,2020,130271,true,odpt.PassengerSurvey:TokyoMetro.Ueno
st_00215,Tokyo Metro,2021,135927,true,odpt.PassengerSurvey:TokyoMetro.Ueno
st_00215,Tokyo Metro,2022,162861,true,odpt.PassengerSurvey:TokyoMetro.Ueno
st_00215,Tokyo Metro,2023,180282,true,odpt.PassengerSurvey:TokyoMetro.Ueno
st_00215,Tokyo Metro,2024,189373,true,odpt.PassengerSurvey:TokyoMetro.Ueno
st_00215,Tokyo Metro,2025,191804,true,odpt.PassengerSurvey:TokyoMetro.Ueno
st_00217,Tokyo Metro,2020,125620,true,odpt.PassengerSurvey:TokyoMetro.Takadanobaba
st_00217,Tokyo Metro,2021,136847,true,odpt.PassengerSurvey:TokyoMetro.Takadanobaba
st_00217,Tokyo Metro,2022,154328,true,odpt.PassengerSurvey:TokyoMetro.Takadanobaba
st_00217,Tokyo Metro,2023,167360,true,odpt.PassengerSurvey:TokyoMetro.Takadanobaba
st_00217,Tokyo Metro,2024,175766,true,odpt.PassengerSurvey:TokyoMetro.Takadanobaba
st_00217,Tokyo Metro,2025,181109,true,odpt.PassengerSurvey:TokyoMetro.Takadanobaba
st_00218,Tokyo Metropolitan Bureau of Transportation,2017,25482,true,odpt.PassengerSurvey:Toei.Nakai
st_00218,Tokyo Metropolitan Bureau of Transportation,2018,25798,true,odpt.PassengerSurvey:Toei.Nakai
st_00218,Tokyo Metropolitan Bureau of Transportation,2019,25767,true,odpt.PassengerSurvey:Toei.Nakai
st_00218,Tokyo Metropolitan Bureau of Transportation,2020,18252,true,odpt.PassengerSurvey:Toei.Nakai
st_00218,Tokyo Metropolitan Bureau of Transportation,2021,19784,true,odpt.PassengerSurvey:Toei.Nakai
st_00218,Tokyo Metropolitan Bureau of Transportation,2022,22186,true,odpt.PassengerSurvey:Toei.Nakai
st_00218,Tokyo Metropolitan Bureau of Transportation,2023,23955,true,odpt.PassengerSurvey:Toei.Nakai
st_00218,Tokyo Metropolitan Bureau of Transportation,2024,25182,true,odpt.PassengerSurvey:Toei.Nakai
st_00219,Metropolitan Intercity Railway,2024,12467,false,odpt.PassengerSurvey:MIR.Asakusa
st_00219,Metropolitan Intercity Railway,2025,13040,false,odpt.PassengerSurvey:MIR.Asakusa
st_00220,Tokyo Tama Intercity Monorail,2012,3926,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2013,3419,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2014,3443,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2015,8897,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2016,12246,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2017,12187,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2018,13025,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2019,12986,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2020,9537,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2021,10789,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2022,13156,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2023,13844,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00220,Tokyo Tama Intercity Monorail,2024,14304,true,odpt.PassengerSurvey:TamaMonorail.Tachihi
st_00222,Tokyo Metro,2020,48571,true,odpt.PassengerSurvey:TokyoMetro.Myogadani
st_00222,Tokyo Metro,2021,57275,true,odpt.PassengerSurvey:TokyoMetro.Myogadani
st_00222,Tokyo Metro,2022,64833,true,odpt.PassengerSurvey:TokyoMetro.Myogadani
st_00222,Tokyo Metro,2023,76244,true,odpt.PassengerSurvey:TokyoMetro.Myogadani
st_00222,Tokyo Metro,2024,78606,true,odpt.PassengerSurvey:TokyoMetro.Myogadani
st_00222,Tokyo Metro,2025,79948,true,odpt.PassengerSurvey:TokyoMetro.Myogadani
st_00223,Tokyo Metro,2020,18833,true,odpt.PassengerSurvey:TokyoMetro.Nezu
st_00223,Tokyo Metro,2021,20820,true,odpt.PassengerSurvey:TokyoMetro.Nezu
st_00223,Tokyo Metro,2022,24206,true,odpt.PassengerSurvey:TokyoMetro.Nezu
st_00223,Tokyo Metro,2023,26589,true,odpt.PassengerSurvey:TokyoMetro.Nezu
st_00223,Tokyo Metro,2024,27937,true,odpt.PassengerSurvey:TokyoMetro.Nezu
st_00223,Tokyo Metro,2025,28781,true,odpt.PassengerSurvey:TokyoMetro.Nezu
st_00224,Tokyo Metro,2020,15346,true,odpt.PassengerSurvey:TokyoMetro.Todaimae
st_00224,Tokyo Metro,2021,19393,true,odpt.PassengerSurvey:TokyoMetro.Todaimae
st_00224,Tokyo Metro,2022,23582,true,odpt.PassengerSurvey:TokyoMetro.Todaimae
st_00224,Tokyo Metro,2023,25870,true,odpt.PassengerSurvey:TokyoMetro.Todaimae
st_00224,Tokyo Metro,2024,27311,true,odpt.PassengerSurvey:TokyoMetro.Todaimae
st_00224,Tokyo Metro,2025,28284,true,odpt.PassengerSurvey:TokyoMetro.Todaimae
st_00225,Tokyo Tama Intercity Monorail,2012,5226,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2013,5650,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2014,5769,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2015,6158,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2016,6224,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2017,6615,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2018,6524,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2019,6479,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2020,4915,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2021,5330,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2022,5954,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2023,6180,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00225,Tokyo Tama Intercity Monorail,2024,6498,true,odpt.PassengerSurvey:TamaMonorail.IzumiTaiikukan
st_00226,Tokyo Metro,2020,31445,true,odpt.PassengerSurvey:TokyoMetro.Gokokuji
st_00226,Tokyo Metro,2021,34232,true,odpt.PassengerSurvey:TokyoMetro.Gokokuji
st_00226,Tokyo Metro,2022,37393,true,odpt.PassengerSurvey:TokyoMetro.Gokokuji
st_00226,Tokyo Metro,2023,39316,true,odpt.PassengerSurvey:TokyoMetro.Gokokuji
st_00226,Tokyo Metro,2024,40640,true,odpt.PassengerSurvey:TokyoMetro.Gokokuji
st_00226,Tokyo Metro,2025,41077,true,odpt.PassengerSurvey:TokyoMetro.Gokokuji
st_00227,Tokyo Metro,2020,26652,true,odpt.PassengerSurvey:TokyoMetro.Iriya
st_00227,Tokyo Metro,2021,28183,true,odpt.PassengerSurvey:TokyoMetro.Iriya
st_00227,Tokyo Metro,2022,31731,true,odpt.PassengerSurvey:TokyoMetro.Iriya
st_00227,Tokyo Metro,2023,36239,true,odpt.PassengerSurvey:TokyoMetro.Iriya
st_00227,Tokyo Metro,2024,38480,true,odpt.PassengerSurvey:TokyoMetro.Iriya
st_00227,Tokyo Metro,2025,39427,true,odpt.PassengerSurvey:TokyoMetro.Iriya
st_00228,Tokyo Metro,2020,15598,true,odpt.PassengerSurvey:TokyoMetro.Zoshigaya
st_00228,Tokyo Metro,2021,15016,true,odpt.PassengerSurvey:TokyoMetro.Zoshigaya
st_00228,Tokyo Metro,2022,17807,true,odpt.PassengerSurvey:TokyoMetro.Zoshigaya
st_00228,Tokyo Metro,2023,18916,true,odpt.PassengerSurvey:TokyoMetro.Zoshigaya
st_00228,Tokyo Metro,2024,19401,true,odpt.PassengerSurvey:TokyoMetro.Zoshigaya
st_00228,Tokyo Metro,2025,19807,true,odpt.PassengerSurvey:TokyoMetro.Zoshigaya
st_00229,Tokyo Metropolitan Bureau of Transportation,2017,51263,true,odpt.PassengerSurvey:Toei.Hakusan
st_00229,Tokyo Metropolitan Bureau of Transportation,2018,51351,true,odpt.PassengerSurvey:Toei.Hakusan
st_00229,Tokyo Metropolitan Bureau of Transportation,2019,51183,true,odpt.PassengerSurvey:Toei.Hakusan
st_00229,Tokyo Metropolitan Bureau of Transportation,2020,25012,true,odpt.PassengerSurvey:Toei.Hakusan
st_00229,Tokyo Metropolitan Bureau of Transportation,2021,29146,true,odpt.PassengerSurvey:Toei.Hakusan
st_00229,Tokyo Metropolitan Bureau of Transportation,2022,42662,true,odpt.PassengerSurvey:Toei.Hakusan
st_00229,Tokyo Metropolitan Bureau of Transportation,2023,45428,true,odpt.PassengerSurvey:Toei.Hakusan
st_00229,Tokyo Metropolitan Bureau of Transportation,2024,48388,true,odpt.PassengerSurvey:Toei.Hakusan
st_00230,Tokyo Metropolitan Bureau of Transportation,2017,77907,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00230,Tokyo Metropolitan Bureau of Transportation,2018,80470,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00230,Tokyo Metropolitan Bureau of Transportation,2019,81242,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00230,Tokyo Metropolitan Bureau of Transportation,2020,60603,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00230,Tokyo Metropolitan Bureau of Transportation,2021,63077,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00230,Tokyo Metropolitan Bureau of Transportation,2022,66008,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00230,Tokyo Metropolitan Bureau of Transportation,2023,69549,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00230,Tokyo Metropolitan Bureau of Transportation,2024,72322,true,odpt.PassengerSurvey:Toei.Motoyawata
st_00231,Tokyo Tama Intercity Monorail,2012,4284,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2013,4452,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2014,4345,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2015,4412,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2016,4556,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2017,4668,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2018,4789,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2019,4914,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2020,3885,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2021,4055,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2022,4431,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2023,4690,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00231,Tokyo Tama Intercity Monorail,2024,4918,true,odpt.PassengerSurvey:TamaMonorail.SunagawaNanaban
st_00232,Tokyo Metropolitan Bureau of Transportation,2017,27147,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00232,Tokyo Metropolitan Bureau of Transportation,2018,28006,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00232,Tokyo Metropolitan Bureau of Transportation,2019,28212,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00232,Tokyo Metropolitan Bureau of Transportation,2020,21881,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00232,Tokyo Metropolitan Bureau of Transportation,2021,22758,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00232,Tokyo Metropolitan Bureau of Transportation,2022,24517,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00232,Tokyo Metropolitan Bureau of Transportation,2023,25931,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00232,Tokyo Metropolitan Bureau of Transportation,2024,27118,true,odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
st_00234,Tokyo Metro,2020,12470,true,odpt.PassengerSurvey:TokyoMetro.HonKomagome
st_00234,Tokyo Metro,2021,14051,true,odpt.PassengerSurvey:TokyoMetro.HonKomagome
st_00234,Tokyo Metro,2022,18857,true,odpt.PassengerSurvey:TokyoMetro.HonKomagome
st_00234,Tokyo Metro,2023,20191,true,odpt.PassengerSurvey:TokyoMetro.HonKomagome
st_00234,Tokyo Metro,2024,21070,true,odpt.PassengerSurvey:TokyoMetro.HonKomagome
st_00234,Tokyo Metro,2025,21690,true,odpt.PassengerSurvey:TokyoMetro.HonKomagome
st_00235,Tokyo Metro,2020,30117,true,odpt.PassengerSurvey:TokyoMetro.HigashiIkebukuro
st_00235,Tokyo Metro,2021,32410,true,odpt.PassengerSurvey:TokyoMetro.HigashiIkebukuro
st_00235,Tokyo Metro,2022,38132,true,odpt.PassengerSurvey:TokyoMetro.HigashiIkebukuro
st_00235,Tokyo Metro,2023,42748,true,odpt.PassengerSurvey:TokyoMetro.HigashiIkebukuro
st_00235,Tokyo Metro,2024,45348,true,odpt.PassengerSurvey:TokyoMetro.HigashiIkebukuro
st_00235,Tokyo Metro,2025,46605,true,odpt.PassengerSurvey:TokyoMetro.HigashiIkebukuro
st_00236,Tokyo Metro,2020,21318,true,odpt.PassengerSurvey:TokyoMetro.Sendagi
st_00236,Tokyo Metro,2021,23053,true,odpt.PassengerSurvey:TokyoMetro.Sendagi
st_00236,Tokyo Metro,2022,25947,true,odpt.PassengerSurvey:TokyoMetro.Sendagi
st_00236,Tokyo Metro,2023,27607,true,odpt.PassengerSurvey:TokyoMetro.Sendagi
st_00236,Tokyo Metro,2024,28507,true,odpt.PassengerSurvey:TokyoMetro.Sendagi
st_00236,Tokyo Metro,2025,29307,true,odpt.PassengerSurvey:TokyoMetro.Sendagi
st_00237,Tokyo Metro,2020,19684,true,odpt.PassengerSurvey:TokyoMetro.ShinOtsuka
st_00237,Tokyo Metro,2021,20917,true,odpt.PassengerSurvey:TokyoMetro.ShinOtsuka
st_00237,Tokyo Metro,2022,23070,true,odpt.PassengerSurvey:TokyoMetro.ShinOtsuka
st_00237,Tokyo Metro,2023,25095,true,odpt.PassengerSurvey:TokyoMetro.ShinOtsuka
st_00237,Tokyo Metro,2024,25769,true,odpt.PassengerSurvey:TokyoMetro.ShinOtsuka
st_00237,Tokyo Metro,2025,26076,true,odpt.PassengerSurvey:TokyoMetro.ShinOtsuka
st_00238,Tokyo Metropolitan Bureau of Transportation,2017,31936,true,odpt.PassengerSurvey:Toei.Sengoku
st_00238,Tokyo Metropolitan Bureau of Transportation,2018,31373,true,odpt.PassengerSurvey:Toei.Sengoku
st_00238,Tokyo Metropolitan Bureau of Transportation,2019,30729,true,odpt.PassengerSurvey:Toei.Sengoku
st_00238,Tokyo Metropolitan Bureau of Transportation,2020,22882,true,odpt.PassengerSurvey:Toei.Sengoku
st_00238,Tokyo Metropolitan Bureau of Transportation,2021,24687,true,odpt.PassengerSurvey:Toei.Sengoku
st_00238,Tokyo Metropolitan Bureau of Transportation,2022,28140,true,odpt.PassengerSurvey:Toei.Sengoku
st_00238,Tokyo Metropolitan Bureau of Transportation,2023,30408,true,odpt.PassengerSurvey:Toei.Sengoku
st_00238,Tokyo Metropolitan Bureau of Transportation,2024,31304,true,odpt.PassengerSurvey:Toei.Sengoku
