station_id,name,name_ja,name_source,lat,lng,pref,operators,merge_confidence,member_count
st_07592,Nechi,根知,wikidata,36.966980,137.867220,Niigata,西日本旅客鉄道,single,1
st_07593,Kuroiso,黒磯,wikidata,36.969150,140.059330,Tochigi,東日本旅客鉄道,single,1
st_07594,Etchu-Miyazaki,越中宮崎,wikidata,36.973660,137.598120,Toyama,あいの風とやま鉄道,single,1
st_07595,Kuwanagawa,桑名川,wikidata,36.975880,138.457970,Nagano,東日本旅客鉄道,single,1
st_07596,Yoshikawa,良川,wikidata,36.976460,136.894070,Ishikawa,西日本旅客鉄道,single,1
st_07597,Nishi-Otaki,西大滝,wikidata,36.979200,138.480710,Nagano,東日本旅客鉄道,single,1
st_07598,Yokokura,横倉,wikidata,36.979780,138.549940,Nagano,東日本旅客鉄道,single,1
st_07599,Ichiburi,市振,wikidata,36.980540,137.652040,Toyama,あいの風とやま鉄道;えちごトキめき鉄道,high,2
st_07600,Shinano-Shiratori,信濃白鳥,wikidata,36.983420,138.502690,Nagano,東日本旅客鉄道,single,1
st_07601,Noto-Ninomiya,能登二宮,wikidata,36.984690,136.917190,Ishikawa,西日本旅客鉄道,single,1
st_07602,Nakamiyori-Onsen,中三依温泉,wikidata,36.985090,139.698910,Fukushima,野岩鉄道,single,1
st_07603,Hirataki,平滝,wikidata,36.986020,138.533330,Nagano,東日本旅客鉄道,single,1
st_07604,Mori-Miyanohara,森宮野原,wikidata,36.989630,138.576920,Nagano,東日本旅客鉄道,single,1
st_07605,Nihongi,二本木,wikidata,36.989850,138.232700,Niigata,えちごトキめき鉄道,single,1
st_07606,Ishiuchi,石打,wikidata,36.990080,138.804280,Niigata,東日本旅客鉄道,single,1
st_07607,Takaku,高久,wikidata,36.995730,140.087080,Tochigi,東日本旅客鉄道,single,1
st_07608,Ashidaki,足滝,wikidata,36.999050,138.603330,Nagano,東日本旅客鉄道,single,1
st_07609,Chikatsu,近津,wikidata,37.000880,140.393760,Fukushima,東日本旅客鉄道,single,1
st_07610,Echigo-Tanaka,越後田中,wikidata,37.005170,138.626690,Niigata,東日本旅客鉄道,single,1
st_07611,Yumoto,湯本,wikidata,37.006110,140.850280,Fukushima,東日本旅客鉄道,single,1
st_07612,Kubiki-Ono,頸城大野,wikidata,37.006510,137.872320,Niigata,西日本旅客鉄道,single,1
st_07613,Tokuda,徳田,wikidata,37.006980,136.929740,Ishikawa,西日本旅客鉄道,single,1
st_07614,Oyashirazu,親不知,wikidata,37.007030,137.738630,Niigata,えちごトキめき鉄道,single,1
st_07615,Kamimiyori-Shiobara-Onsenguchi,上三依塩原温泉口,wikidata,37.014700,139.727460,Fukushima,野岩鉄道,single,1
st_07616,Himekawa,姫川,wikidata,37.020190,137.861280,Niigata,西日本旅客鉄道,single,1
st_07617,Osawa,大沢,wikidata,37.021770,138.821630,Niigata,東日本旅客鉄道,single,1
st_07618,Aomi,青海,romanized,37.022470,137.794570,Niigata,えちごトキめき鉄道,single,1
st_07619,Nakatoyo,中豊,wikidata,37.022810,140.393280,Fukushima,東日本旅客鉄道,single,1
st_07620,Tsunan,津南,wikidata,37.023370,138.639310,Niigata,東日本旅客鉄道,single,1
st_07621,Kurodahara,黒田原,wikidata,37.023760,140.121680,Tochigi,東日本旅客鉄道,single,1
st_07622,Arai,新井,wikidata,37.027560,138.255490,Niigata,えちごトキめき鉄道,single,1
st_07623,Joetsu International Skiing Ground,上越国際スキー場前,wikidata,37.028770,138.828060,Niigata,東日本旅客鉄道,single,1
st_07624,Iwaki-Tanakura,磐城棚倉,wikidata,37.035410,140.384000,Fukushima,東日本旅客鉄道,single,1
st_07625,Uchigo,内郷,wikidata,37.035600,140.854540,Fukushima,東日本旅客鉄道,single,1
st_07626,Nanao,七尾,wikidata,37.041340,136.964800,Ishikawa,のと鉄道;西日本旅客鉄道,high,2
st_07627,Shiozawa,塩沢,wikidata,37.041780,138.849320,Niigata,東日本旅客鉄道,single,1
st_07628,Itoigawa,糸魚川,wikidata,37.043139,137.860599,Niigata,えちごトキめき鉄道;西日本旅客鉄道,high,3
st_07629,Echigo-Shikawatari,越後鹿渡,wikidata,37.047920,138.671250,Niigata,東日本旅客鉄道,single,1
st_07630,Ojika-Kogen,男鹿高原,wikidata,37.048210,139.723740,Fukushima,野岩鉄道,single,1
st_07631,Echigo-Oshiage-Hisuikaigan,えちご押上ひすい海岸,wikidata,37.048509,137.879352,Niigata,えちごトキめき鉄道,single,1
st_07632,Kita-Arai,北新井,wikidata,37.053240,138.257670,Niigata,えちごトキめき鉄道,single,1
st_07633,Toyohara,豊原,wikidata,37.055180,140.155210,Tochigi,東日本旅客鉄道,single,1
st_07634,Echigo-Tazawa,越後田沢,wikidata,37.055400,138.694770,Niigata,東日本旅客鉄道,single,1
st_07635,Kajiyashiki,梶屋敷,wikidata,37.056560,137.905300,Niigata,えちごトキめき鉄道,single,1
st_07636,Iwaki,いわき,wikidata,37.058190,140.890630,Fukushima,東日本旅客鉄道,high,2
st_07637,Tatsuruhama,田鶴浜,wikidata,37.065820,136.892220,Ishikawa,のと鉄道,single,1
st_07638,Muikamachi,六日町,wikidata,37.067120,138.875830,Niigata,北越急行;東日本旅客鉄道,high,2
st_07639,Kusano,草野,wikidata,37.073220,140.946300,Fukushima,東日本旅客鉄道,single,1
st_07640,Echigo-Mizusawa,越後水沢,wikidata,37.074050,138.717900,Niigata,東日本旅客鉄道,single,1
st_07641,Uramoto,浦本,wikidata,37.074230,137.939890,Niigata,えちごトキめき鉄道,single,1
st_07642,Wakura-Onsen,和倉温泉,wikidata,37.074710,136.925790,Ishikawa,のと鉄道;西日本旅客鉄道,high,2
st_07643,Kasashiho,笠師保,wikidata,37.080040,136.857900,Ishikawa,のと鉄道,single,1
st_07644,Iwaki-Asakawa,磐城浅川,wikidata,37.080140,140.414440,Fukushima,東日本旅客鉄道,single,1
st_07645,Akai,赤井,wikidata,37.080290,140.866590,Fukushima,東日本旅客鉄道,single,1
st_07646,Joetsumyoko,上越妙高,wikidata,37.082265,138.247414,Niigata,えちごトキめき鉄道;東日本旅客鉄道;西日本旅客鉄道,high,3
st_07647,Aizukogen-Ozeguchi,会津高原尾瀬口,wikidata,37.090020,139.705120,Fukushima,会津鉄道;野岩鉄道,high,2
st_07648,Shirasaka,白坂,wikidata,37.094530,140.184330,Fukushima,東日本旅客鉄道,single,1
st_07649,Uonuma-Kyuryo,魚沼丘陵,wikidata,37.095920,138.877920,Niigata,北越急行,single,1
st_07650,No,能生,wikidata,37.096060,137.988550,Niigata,えちごトキめき鉄道,single,1
st_07651,Minami-Takada,南高田,wikidata,37.097120,138.242910,Niigata,えちごトキめき鉄道,single,1
st_07652,Doichi,土市,wikidata,37.097230,138.729240,Niigata,東日本旅客鉄道,single,1
st_07653,Yotsukura,四ツ倉,wikidata,37.102420,140.981020,Fukushima,東日本旅客鉄道,single,1
st_07654,Satoshiraishi,里白石,wikidata,37.104790,140.416990,Fukushima,東日本旅客鉄道,single,1
st_07655,Noto-Nakajima,能登中島,wikidata,37.108920,136.853390,Ishikawa,のと鉄道,single,1
st_07656,Takada,高田,wikidata,37.115730,138.242080,Niigata,えちごトキめき鉄道,single,1
st_07657,Itsukamachi,五日町,wikidata,37.120560,138.908770,Niigata,東日本旅客鉄道,single,1
st_07658,Shin-Shirakawa,新白河,wikidata,37.122900,140.188150,Fukushima,東日本旅客鉄道,high,2
st_07659,Nanatsugatake-Tozanguchi,七ヶ岳登山口,wikidata,37.124180,139.717380,Fukushima,会津鉄道,single,1
st_07660,Ogawago,小川郷,wikidata,37.125520,140.862590,Fukushima,東日本旅客鉄道,single,1
st_07661,Tsutsuishi,筒石,wikidata,37.128260,138.061520,Niigata,えちごトキめき鉄道,single,1
st_07662,Shirakawa,白河,wikidata,37.130520,140.210960,Fukushima,東日本旅客鉄道,single,1
st_07663,Misashima,美佐島,wikidata,37.130790,138.790300,Niigata,北越急行,single,1
st_07664,Matsudai,まつだい,wikidata,37.132160,138.613540,Niigata,北越急行,single,1
st_07665,Tokamachi,十日町,wikidata,37.134870,138.756310,Niigata,北越急行;東日本旅客鉄道,high,2
st_07666,Kutano,久田野,wikidata,37.137000,140.259330,Fukushima,東日本旅客鉄道,single,1
st_07667,Shinza,しんざ,wikidata,37.139520,138.768770,Niigata,北越急行,single,1
st_07668,Iwaki-Ishikawa,磐城石川,wikidata,37.141090,140.444090,Fukushima,東日本旅客鉄道,single,1
st_07669,Hisanohama,久ノ浜,wikidata,37.143410,140.995560,Fukushima,東日本旅客鉄道,single,1
st_07670,Aizu-Sanson-Dojo,会津山村道場,wikidata,37.143760,139.731510,Fukushima,会津鉄道,single,1
st_07671,Hokuhoku-Oshima,ほくほく大島,wikidata,37.147080,138.509130,Nagano,北越急行,single,1
st_07672,Kasugayama,春日山,wikidata,37.147280,138.235090,Niigata,えちごトキめき鉄道,single,1
st_07673,Nishigishi,西岸,wikidata,37.147390,136.873790,Ishikawa,のと鉄道,single,1
st_07674,Aizu-Arakai,会津荒海,wikidata,37.153300,139.733680,Fukushima,会津鉄道,single,1
st_07675,Mushigawa-Osugi,虫川大杉,wikidata,37.154860,138.441860,Niigata,北越急行,single,1
st_07676,Nadachi,名立,wikidata,37.155580,138.091820,Niigata,えちごトキめき鉄道,single,1
st_07677,Izumizaki,泉崎,wikidata,37.158280,140.299100,Fukushima,東日本旅客鉄道,single,1
st_07678,Uonuma-Nakajo,魚沼中条,wikidata,37.159130,138.772340,Niigata,東日本旅客鉄道,single,1
st_07679,Uragawara,うらがわら,wikidata,37.159460,138.418630,Niigata,北越急行,single,1
st_07680,Tanihama,谷浜,wikidata,37.162660,138.174970,Niigata,えちごトキめき鉄道,single,1
st_07681,Arimagawa,有間川,wikidata,37.163180,138.135870,Niigata,えちごトキめき鉄道,single,1
st_07682,Urasa,浦佐,wikidata,37.168025,138.922930,Niigata,東日本旅客鉄道,high,2
st_07683,Naoetsu,直江津,wikidata,37.169700,138.241280,Niigata,えちごトキめき鉄道;東日本旅客鉄道,high,3
st_07684,Suetsugi,末続,wikidata,37.171820,140.995800,Fukushima,東日本旅客鉄道,single,1
st_07685,Nogisawa,野木沢,wikidata,37.175560,140.421050,Fukushima,東日本旅客鉄道,single,1
st_07686,Noto-Kashima,能登鹿島,wikidata,37.179320,136.897450,Ishikawa,のと鉄道,single,1
st_07687,Eda,江田,wikidata,37.179320,140.826070,Fukushima,東日本旅客鉄道,single,1
st_07688,Nakaarai,中荒井,wikidata,37.179950,139.750680,Fukushima,会津鉄道,single,1
st_07689,Kuroi,黒井,wikidata,37.183590,138.267800,Niigata,東日本旅客鉄道,single,1
st_07690,Oike-Ikoi-no-mori,大池いこいの森,wikidata,37.184600,138.373080,Niigata,北越急行,single,1
st_07691,Yairo,八色,wikidata,37.191180,138.934500,Niigata,東日本旅客鉄道,single,1
st_07692,Kawabeoki,川辺沖,wikidata,37.193000,140.405590,Fukushima,東日本旅客鉄道,single,1
st_07693,Kubiki,くびき,wikidata,37.197910,138.361950,Niigata,北越急行,single,1
st_07694,Gejo,下条,wikidata,37.198060,138.780050,Niigata,東日本旅客鉄道,single,1
st_07695,Aizu-Tajima,会津田島,wikidata,37.203280,139.773880,Fukushima,会津鉄道,single,1
st_07696,Yabuki,矢吹,wikidata,37.205850,140.328310,Fukushima,東日本旅客鉄道,single,1
st_07697,Kawamae,川前,wikidata,37.205880,140.749510,Fukushima,東日本旅客鉄道,single,1
st_07698,Tajima-Koko-Mae,田島高校前,wikidata,37.209330,139.800460,Fukushima,会津鉄道,single,1
st_07699,Saigata,犀潟,wikidata,37.210500,138.305590,Niigata,北越急行;東日本旅客鉄道,high,2
st_07700,Hirono,広野,wikidata,37.211170,140.998530,Fukushima,東日本旅客鉄道,single,1
st_07701,Izumigo,泉郷,wikidata,37.215050,140.405490,Fukushima,東日本旅客鉄道,single,1
st_07702,Aizu-Nagano,会津長野,wikidata,37.215160,139.823440,Fukushima,会津鉄道,single,1
st_07703,Dosokohama,土底浜,wikidata,37.222580,138.324490,Niigata,東日本旅客鉄道,single,1
st_07704,Yoson-Koen,養鱒公園,wikidata,37.224260,139.841530,Fukushima,会津鉄道,single,1
st_07705,Anamizu,穴水,wikidata,37.227350,136.905360,Ishikawa,のと鉄道,single,1
st_07706,Koide,小出,wikidata,37.232470,138.954600,Niigata,東日本旅客鉄道,high,2
st_07707,Katamachi,潟町,wikidata,37.233570,138.339150,Niigata,東日本旅客鉄道,single,1
st_07708,Echigo-Horinouchi,越後堀之内,wikidata,37.238410,138.929550,Niigata,東日本旅客鉄道,single,1
st_07709,Echigo-Iwasawa,越後岩沢,wikidata,37.240560,138.796710,Niigata,東日本旅客鉄道,single,1
st_07710,J-Village,Jヴィレッジ,wikidata,37.240774,141.007381,Fukushima,東日本旅客鉄道,single,1
st_07711,Furusato-Koen,ふるさと公園,wikidata,37.243000,139.858870,Fukushima,会津鉄道,single,1
st_07712,Uchigamaki,内ヶ巻,romanized,37.250030,138.851400,Niigata,東日本旅客鉄道,single,1
st_07713,Kagamiishi,鏡石,wikidata,37.250520,140.346830,Fukushima,東日本旅客鉄道,single,1
st_07714,Jogehama,上下浜,wikidata,37.251880,138.361060,Niigata,東日本旅客鉄道,single,1
st_07715,Natsui,夏井,wikidata,37.253070,140.662600,Fukushima,東日本旅客鉄道,single,1
st_07716,Kita-Horinouchi,北堀之内,wikidata,37.255180,138.897170,Niigata,東日本旅客鉄道,single,1
st_07717,Aizu-Shimogo,会津下郷,wikidata,37.255440,139.865200,Fukushima,会津鉄道,single,1
st_07718,Yabukami,藪神,wikidata,37.256570,138.975640,Niigata,東日本旅客鉄道,single,1
st_07719,Kido,木戸,wikidata,37.258400,141.002140,Fukushima,東日本旅客鉄道,single,1
st_07720,Yagoshima,弥五島,wikidata,37.266530,139.890360,Fukushima,会津鉄道,single,1
st_07721,Kawahigashi,川東,wikidata,37.269800,140.405840,Fukushima,東日本旅客鉄道,single,1
st_07722,Echigo-Kawaguchi,越後川口,wikidata,37.272940,138.862060,Niigata,東日本旅客鉄道,high,2
st_07723,Echigo-Hirose,越後広瀬,wikidata,37.274240,138.981340,Niigata,東日本旅客鉄道,single,1
st_07724,To-no-Hetsuri,塔のへつり,wikidata,37.274340,139.901210,Fukushima,会津鉄道,single,1
st_07725,Ononiimachi,小野新町,wikidata,37.275990,140.636380,Fukushima,東日本旅客鉄道,single,1
st_07726,Kakizaki,柿崎,wikidata,37.277070,138.385390,Niigata,東日本旅客鉄道,single,1
st_07727,Tatsuta,竜田,wikidata,37.281990,141.002840,Fukushima,東日本旅客鉄道,single,1
st_07728,Uonuma-Tanaka,魚沼田中,wikidata,37.293830,138.992490,Niigata,東日本旅客鉄道,single,1
st_07729,Oshioe,小塩江,wikidata,37.295270,140.429760,Fukushima,東日本旅客鉄道,single,1
st_07730,Sukagawa,須賀川,wikidata,37.300060,140.370900,Fukushima,東日本旅客鉄道,single,1
st_07731,Yunokami-Onsen,湯野上温泉,wikidata,37.303710,139.895340,Fukushima,会津鉄道,single,1
st_07732,Ojiya,小千谷,wikidata,37.310060,138.813280,Niigata,東日本旅客鉄道,single,1
st_07733,Yatagawa,谷田川,wikidata,37.313670,140.431670,Fukushima,東日本旅客鉄道,single,1
st_07734,Yoneyama,米山,wikidata,37.316180,138.430580,Niigata,東日本旅客鉄道,single,1
st_07735,Echigo-Suhara,越後須原,wikidata,37.320780,139.018090,Niigata,東日本旅客鉄道,single,1
st_07736,Kanmata,神俣,wikidata,37.324150,140.659700,Fukushima,東日本旅客鉄道,single,1
st_07737,Iwaki-Moriyama,磐城守山,wikidata,37.330360,140.406700,Fukushima,東日本旅客鉄道,single,1
st_07738,Ashinomaki-Onsen-Minami,芦ノ牧温泉南,wikidata,37.334290,139.918770,Fukushima,会津鉄道,single,1
st_07739,Tomioka,富岡,wikidata,37.334920,141.022560,Fukushima,東日本旅客鉄道,single,1
st_07740,Kasashima,笠島,wikidata,37.335610,138.466890,Niigata,東日本旅客鉄道,single,1
st_07741,Kitajo,北条,wikidata,37.337670,138.636420,Niigata,東日本旅客鉄道,single,1
st_07742,Yasuda,安田,wikidata,37.340780,138.612600,Niigata,東日本旅客鉄道,single,1
st_07743,Oshirakawa,大白川,wikidata,37.341640,139.120490,Fukushima,東日本旅客鉄道,single,1
st_07744,Oumigawa,青海川,wikidata,37.345870,138.485520,Niigata,東日本旅客鉄道,single,1
st_07745,Kamijo,上条,wikidata,37.346470,139.050600,Niigata,東日本旅客鉄道,single,1
st_07746,Okawa-Dam-Koen,大川ダム公園,wikidata,37.346490,139.920680,Fukushima,会津鉄道,single,1
st_07747,Tadami,只見,wikidata,37.350550,139.315000,Fukushima,東日本旅客鉄道,single,1
st_07748,Sugaya,菅谷,wikidata,37.350910,140.643910,Fukushima,東日本旅客鉄道,single,1
st_07749,Tsukayama,塚山,wikidata,37.354670,138.728900,Niigata,東日本旅客鉄道,single,1
st_07750,Kujiranami,鯨波,wikidata,37.356040,138.518390,Niigata,東日本旅客鉄道,single,1
st_07751,Ibarame,茨目,wikidata,37.356840,138.587310,Niigata,東日本旅客鉄道,single,1
st_07752,Echigo-Hirota,越後広田,wikidata,37.357320,138.660180,Niigata,東日本旅客鉄道,single,1
st_07753,Asaka-Nagamori,安積永盛,wikidata,37.357570,140.369180,Fukushima,東日本旅客鉄道,high,2
st_07754,Irihirose,入広瀬,wikidata,37.358990,139.065660,Niigata,東日本旅客鉄道,single,1
st_07755,Kashiwazaki,柏崎,wikidata,37.363780,138.558040,Niigata,東日本旅客鉄道,high,2
st_07756,Yonomori,夜ノ森,wikidata,37.366730,140.991940,Fukushima,東日本旅客鉄道,single,1
st_07757,Nagatori,長鳥,wikidata,37.366860,138.683600,Niigata,東日本旅客鉄道,single,1
st_07758,Echigo-Takiya,越後滝谷,wikidata,37.368880,138.834970,Niigata,東日本旅客鉄道,single,1
st_07759,Higashi-Kashiwazaki,東柏崎,wikidata,37.374230,138.565940,Niigata,東日本旅客鉄道,single,1
st_07760,Aizu-Gamo,会津蒲生,wikidata,37.381840,139.333720,Fukushima,東日本旅客鉄道,single,1
st_07761,Echigo-Iwatsuka,越後岩塚,wikidata,37.386650,138.756550,Niigata,東日本旅客鉄道,single,1
st_07762,Okoshi,大越,wikidata,37.387430,140.630470,Fukushima,東日本旅客鉄道,single,1
st_07763,Aizu-Yokota,会津横田,wikidata,37.392200,139.435550,Fukushima,東日本旅客鉄道,single,1
st_07764,Nishi-Nakadori,西中通,wikidata,37.392290,138.591930,Niigata,東日本旅客鉄道,single,1
st_07765,Aizu-Oshio,会津大塩,wikidata,37.392780,139.413210,Fukushima,東日本旅客鉄道,single,1
st_07766,Aizu-Shiozawa,会津塩沢,wikidata,37.393870,139.355390,Fukushima,東日本旅客鉄道,single,1
st_07767,Ashinomaki-Onsen,芦ノ牧温泉,wikidata,37.395030,139.932290,Fukushima,会津鉄道,single,1
st_07768,Koriyama,郡山,wikidata,37.396900,140.388500,Fukushima,東日本旅客鉄道,high,4
st_07769,Raikoji,来迎寺,wikidata,37.397220,138.783780,Niigata,東日本旅客鉄道,single,1
st_07770,Aizu-Kosugawa,会津越川,wikidata,37.398580,139.469040,Fukushima,東日本旅客鉄道,single,1
st_07771,Maekawa,前川,wikidata,37.402380,138.824410,Niigata,東日本旅客鉄道,single,1
st_07772,Arahama,荒浜,wikidata,37.404050,138.601820,Niigata,東日本旅客鉄道,single,1
st_07773,Ono,大野,wikidata,37.409170,140.984110,Fukushima,東日本旅客鉄道,single,1
st_07774,Maiki,舞木,wikidata,37.416690,140.434220,Fukushima,東日本旅客鉄道,single,1
st_07775,Amaya,あまや,wikidata,37.417250,139.917590,Fukushima,会津鉄道,single,1
st_07776,Koriyamatomita,郡山富田,wikidata,37.420167,140.369737,Fukushima,東日本旅客鉄道,single,1
st_07777,Iwaki-Tokiwa,磐城常葉,wikidata,37.421320,140.605570,Fukushima,東日本旅客鉄道,single,1
st_07778,Miyauchi,宮内,wikidata,37.421770,138.839840,Niigata,東日本旅客鉄道,high,2
st_07779,Kariwa,刈羽,wikidata,37.430260,138.619910,Niigata,東日本旅客鉄道,single,1
st_07780,Monden,門田,wikidata,37.442340,139.913780,Fukushima,会津鉄道,single,1
st_07781,Funehiki,船引,wikidata,37.443460,140.574130,Fukushima,東日本旅客鉄道,single,1
st_07782,Honna,本名,wikidata,37.444580,139.498460,Fukushima,東日本旅客鉄道,single,1
st_07783,Hiwada,日和田,wikidata,37.445220,140.388710,Fukushima,東日本旅客鉄道,single,1
st_07784,Nagaoka,長岡,wikidata,37.445850,138.853220,Niigata,東日本旅客鉄道,high,2
st_07785,Nishiyama,西山,wikidata,37.447860,138.640950,Niigata,東日本旅客鉄道,single,1
st_07786,Miharu,三春,wikidata,37.450080,140.477580,Fukushima,東日本旅客鉄道,single,1
st_07787,Kikuta,喜久田,wikidata,37.450890,140.342100,Fukushima,東日本旅客鉄道,single,1
st_07788,Kanameta,要田,wikidata,37.454090,140.520760,Fukushima,東日本旅客鉄道,single,1
st_07789,Futaba,双葉,wikidata,37.454540,141.006410,Fukushima,東日本旅客鉄道,single,1
st_07790,Aizu-Kawaguchi,会津川口,wikidata,37.455030,139.523480,Fukushima,東日本旅客鉄道,single,1
st_07791,Raihai,礼拝,wikidata,37.458490,138.662560,Niigata,東日本旅客鉄道,single,1
st_07792,Minami-Wakamatsu,南若松,wikidata,37.458870,139.914460,Fukushima,会津鉄道,single,1
st_07793,Aizu-Hongo,会津本郷,wikidata,37.463300,139.892140,Fukushima,東日本旅客鉄道,single,1
st_07794,Kita-Nagaoka,北長岡,wikidata,37.467700,138.861990,Niigata,東日本旅客鉄道,single,1
st_07795,Hayato,早戸,wikidata,37.470210,139.593490,Fukushima,東日本旅客鉄道,single,1
st_07796,Aizu-Takada,会津高田,wikidata,37.470960,139.840670,Fukushima,東日本旅客鉄道,single,1
st_07797,Aizu-Miyashita,会津宮下,wikidata,37.470980,139.646710,Fukushima,東日本旅客鉄道,single,1
st_07798,Yasukogashima,安子ヶ島,romanized,37.471590,140.311390,Fukushima,東日本旅客鉄道,single,1
st_07799,Aizu-Nakagawa,会津中川,wikidata,37.473950,139.532260,Fukushima,東日本旅客鉄道,single,1
st_07800,Bandai-Atami,磐梯熱海,wikidata,37.480320,140.271350,Fukushima,東日本旅客鉄道,single,1
st_07801,Aizu-Nishikata,会津西方,wikidata,37.480880,139.661130,Fukushima,東日本旅客鉄道,single,1
st_07802,Gohyakugawa,五百川,wikidata,37.481640,140.387200,Fukushima,東日本旅客鉄道,single,1
st_07803,Aizu-Mizunuma,会津水沼,wikidata,37.482920,139.560310,Fukushima,東日本旅客鉄道,single,1
st_07804,Ishiji,石地,wikidata,37.483290,138.688060,Niigata,東日本旅客鉄道,single,1
st_07805,Nishi-Wakamatsu,西若松,wikidata,37.486075,139.914125,Fukushima,会津鉄道;東日本旅客鉄道,high,2
st_07806,Joko,上戸,wikidata,37.487690,140.163940,Fukushima,東日本旅客鉄道,single,1
st_07807,Aizu-Hibara,会津桧原,wikidata,37.491820,139.679080,Fukushima,東日本旅客鉄道,single,1
st_07808,Namie,浪江,wikidata,37.492600,140.989000,Fukushima,東日本旅客鉄道,single,1
st_07809,Takiya,滝谷,wikidata,37.494100,139.697730,Fukushima,東日本旅客鉄道,single,1
st_07810,Nakayamajuku,中山宿,wikidata,37.495770,140.219920,Fukushima,東日本旅客鉄道,single,1
st_07811,Inawashirokohan,猪苗代湖畔,wikidata,37.500190,140.147700,Fukushima,東日本旅客鉄道,single,1
st_07812,Nanukamachi,七日町,wikidata,37.501950,139.919610,Fukushima,東日本旅客鉄道,single,1
st_07813,Negishi,根岸,wikidata,37.502260,139.828600,Fukushima,東日本旅客鉄道,single,1
st_07814,Oshikiri,押切,wikidata,37.504010,138.880650,Niigata,東日本旅客鉄道,single,1
st_07815,Aizu-Wakamatsu,会津若松,wikidata,37.509840,139.930350,Fukushima,東日本旅客鉄道,high,2
st_07816,Motomiya,本宮,wikidata,37.514770,140.399320,Fukushima,東日本旅客鉄道,single,1
st_07817,Sekito,関都,wikidata,37.515320,140.143650,Fukushima,東日本旅客鉄道,single,1
st_07818,Oginojo,小木ノ城,wikidata,37.515790,138.704360,Niigata,東日本旅客鉄道,single,1
st_07819,Godo,郷戸,wikidata,37.516060,139.709680,Fukushima,東日本旅客鉄道,single,1
st_07820,Niitsuru,新鶴,wikidata,37.517590,139.828490,Fukushima,東日本旅客鉄道,single,1
st_07821,Momouchi,桃内,wikidata,37.529000,140.984590,Fukushima,東日本旅客鉄道,single,1
st_07822,Izumozaki,出雲崎,wikidata,37.532120,138.716430,Niigata,東日本旅客鉄道,single,1
st_07823,Wakamiya,若宮,wikidata,37.535650,139.828300,Fukushima,東日本旅客鉄道,single,1
st_07824,Kawageta,川桁,wikidata,37.535870,140.136670,Fukushima,東日本旅客鉄道,single,1
st_07825,Aizu-Yanaizu,会津柳津,wikidata,37.538210,139.723840,Fukushima,東日本旅客鉄道,single,1
st_07826,Mitsuke,見附,wikidata,37.539080,138.904110,Niigata,東日本旅客鉄道,single,1
st_07827,Inawashiro,猪苗代,wikidata,37.546230,140.103650,Fukushima,東日本旅客鉄道,single,1
st_07828,Hirota,広田,wikidata,37.549390,139.933500,Fukushima,東日本旅客鉄道,single,1
st_07829,Okinajima,翁島,wikidata,37.552880,140.053480,Fukushima,東日本旅客鉄道,single,1
st_07830,Aizu-Sakamoto,会津坂本,wikidata,37.553210,139.756420,Fukushima,東日本旅客鉄道,single,1
st_07831,Dojima,堂島,wikidata,37.555060,139.911530,Fukushima,東日本旅客鉄道,single,1
st_07832,Aizu-Bange,会津坂下,wikidata,37.556890,139.820920,Fukushima,東日本旅客鉄道,single,1
st_07833,Bandaimachi,磐梯町,wikidata,37.556940,139.993430,Fukushima,東日本旅客鉄道,single,1
st_07834,Odaka,小高,wikidata,37.563420,140.996420,Fukushima,東日本旅客鉄道,single,1
st_07835,Sugita,杉田,wikidata,37.563650,140.414160,Fukushima,東日本旅客鉄道,single,1
st_07836,Higashi-Nagahara,東長原,wikidata,37.566580,139.949010,Fukushima,東日本旅客鉄道,single,1
st_07837,Myohoji,妙法寺,wikidata,37.566820,138.742430,Niigata,東日本旅客鉄道,single,1
st_07838,Todera,塔寺,wikidata,37.569120,139.784890,Fukushima,東日本旅客鉄道,single,1
st_07839,Obiori,帯織,wikidata,37.572220,138.928020,Niigata,東日本旅客鉄道,single,1
st_07840,Ojiya,小島谷,wikidata,37.574490,138.770710,Niigata,東日本旅客鉄道,single,1
st_07841,Oikawa,笈川,wikidata,37.579520,139.895080,Fukushima,東日本旅客鉄道,single,1
st_07842,Nihonmatsu,二本松,wikidata,37.589300,140.434770,Fukushima,東日本旅客鉄道,single,1
st_07843,Nozawa,野沢,wikidata,37.591220,139.643510,Fukushima,東日本旅客鉄道,single,1
st_07844,Tokoji,東光寺,wikidata,37.592020,138.942220,Niigata,東日本旅客鉄道,single,1
st_07845,Shiokawa,塩川,wikidata,37.594030,139.887200,Fukushima,東日本旅客鉄道,single,1
st_07846,Kirihara,桐原,wikidata,37.601880,138.792560,Niigata,東日本旅客鉄道,single,1
st_07847,Iwaki-Ota,磐城太田,wikidata,37.605160,140.991420,Fukushima,東日本旅客鉄道,single,1
st_07848,Onobori,尾登,wikidata,37.608850,139.691450,Fukushima,東日本旅客鉄道,single,1
st_07849,Adachi,安達,wikidata,37.612160,140.466470,Fukushima,東日本旅客鉄道,single,1
st_07850,Ubado,姥堂,wikidata,37.616100,139.880950,Fukushima,東日本旅客鉄道,single,1
st_07851,Ogino,荻野,wikidata,37.617890,139.721370,Fukushima,東日本旅客鉄道,single,1
st_07852,Teradomari,寺泊,wikidata,37.620110,138.813680,Niigata,東日本旅客鉄道,single,1
